Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]","GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",CO2 emissions (kt) [EN.ATM.CO2E.KT]
2000,YR2000,Libya,LBY,5154790,27130.4683406994,44720
2000,YR2000,Liechtenstein,LIE,33026,..,220
2000,YR2000,Lithuania,LTU,3499536,13846.6832884609,10510
2000,YR2000,Luxembourg,LUX,436300,99301.5269991515,8560
2000,YR2000,"Macao SAR, China",MAC,431896,50539.919220183,..
2000,YR2000,Madagascar,MDG,16216431,1569.62133811435,1650
2000,YR2000,Malawi,MWI,11229387,1119.10168653125,710
2000,YR2000,Malaysia,MYS,22945150,16089.861265572,124360
2000,YR2000,Maldives,MDV,282507,13210.9649888979,460
2000,YR2000,Mali,MLI,11239101,1585.3480784408,1410
2000,YR2000,Malta,MLT,390087,27518.6736508671,2130
2000,YR2000,Marshall Islands,MHL,54224,3156.62437032097,100
2000,YR2000,Mauritania,MRT,2695003,4170.90157832329,1270
2000,YR2000,Mauritius,MUS,1186873,12254.2954076092,2430
2000,YR2000,Mexico,MEX,97873442,17942.780345094,379180
2000,YR2000,"Micronesia, Fed. Sts.",FSM,111709,3301.38676480282,130
2000,YR2000,Moldova,MDA,2924668,5072.84154512426,6710
2000,YR2000,Monaco,MCO,32465,..,..
2000,YR2000,Mongolia,MNG,2450979,4424.65282869214,9000
2000,YR2000,Montenegro,MNE,604950,12419.0056269252,1520
2000,YR2000,Morocco,MAR,28554415,4111.650390625,32880
2000,YR2000,Mozambique,MOZ,17768505,628.693279379386,1430
2000,YR2000,Myanmar,MMR,45538332,973.395538105398,9440
2000,YR2000,Namibia,NAM,1819141,6713.00255274828,1940
2000,YR2000,Nauru,NRU,10377,..,90
2000,YR2000,Nepal,NPL,24559500,2020.85543796567,3220
2000,YR2000,Netherlands,NLD,15925513,47422.2034047837,162100
2000,YR2000,New Caledonia,NCL,213230,..,..
2000,YR2000,New Zealand,NZL,3857700,32772.5820905748,29450
2000,YR2000,Nicaragua,NIC,5123222,3927.06192466964,3770
2000,YR2000,Niger,NER,11622665,909.317004941121,670
2000,YR2000,Nigeria,NGA,122851984,2963.27409777631,97220
2000,YR2000,North Macedonia,MKD,2026350,10224.7153611322,8760
2000,YR2000,Northern Mariana Islands,MNP,80338,..,..
2000,YR2000,Norway,NOR,4490967,57127.3819959897,34290
2000,YR2000,Oman,OMN,2344253,37392.2460084027,25110
2000,YR2000,Pakistan,PAK,154369924,3368.68189685474,98370
2000,YR2000,Palau,PLW,19726,13301.0236835902,210
2000,YR2000,Panama,PAN,3001731,14646.0335365807,5280
2000,YR2000,Papua New Guinea,PNG,5508297,3047.9168378361,2830
2000,YR2000,Paraguay,PRY,5123819,8862.14369215816,3520
2000,YR2000,Peru,PER,26654439,6375.61631586323,28630
2000,YR2000,Philippines,PHL,77958223,4455.67246344581,72100
2000,YR2000,Poland,POL,38258629,16177.8676699697,295770
2000,YR2000,Portugal,PRT,10289898,30383.1378175177,61660
2000,YR2000,Puerto Rico,PRI,3810605,30124.700692417,..
2000,YR2000,Qatar,QAT,645937,79400.4334133216,28660
2000,YR2000,Romania,ROU,22442971,12176.5794995535,89020
2000,YR2000,Russian Federation,RUS,146596869,14569.9365234375,1563850
2000,YR2000,Rwanda,RWA,8109989,848.754323511245,540
2000,YR2000,Samoa,WSM,184008,4174.29542891242,150
2000,YR2000,San Marino,SMR,26823,75881.8484368652,..
2000,YR2000,Sao Tome and Principe,STP,143714,..,50
2000,YR2000,Saudi Arabia,SAU,21547390,40234.8175385465,249660
2000,YR2000,Senegal,SEN,9704287,2620.09797566204,4060
2000,YR2000,Serbia,SRB,7516346,8900.61057780298,43990
2000,YR2000,Seychelles,SYC,81131,19320.6408908562,290
2000,YR2000,Sierra Leone,SLE,4584067,1057.85566132356,330
2000,YR2000,Singapore,SGP,4027887,55904.2335996225,42120
2000,YR2000,Sint Maarten (Dutch part),SXM,30519,..,..
2000,YR2000,Slovak Republic,SVK,5388720,15624.5397672777,38070
2000,YR2000,Slovenia,SVN,1988925,26276.9445587635,14540
2000,YR2000,Solomon Islands,SLB,429978,2125.77050628897,240
2000,YR2000,Somalia,SOM,8721465,..,490
2000,YR2000,South Africa,ZAF,46813266,10598.860669143,284660
2000,YR2000,South Sudan,SSD,6114440,..,460
2000,YR2000,Spain,ESP,40567864,34738.0568248096,293310
2000,YR2000,Sri Lanka,LKA,18777606,6154.54624280885,10930
2000,YR2000,St. Kitts and Nevis,KNA,45461,19642.9523696356,190
2000,YR2000,St. Lucia,LCA,159500,12808.6651651626,390
2000,YR2000,St. Martin (French part),MAF,29610,..,..
2000,YR2000,St. Vincent and the Grenadines,VCT,113813,8735.33205158106,160
2000,YR2000,Sudan,SDN,26298773,4040.61206054688,5690
2000,YR2000,Suriname,SUR,478998,12848.6066387932,1480
2000,YR2000,Sweden,SWE,8872109,40625.3620520538,53280
2000,YR2000,Switzerland,CHE,7184250,59980.3309146065,43710
2000,YR2000,Syrian Arab Republic,SYR,16307654,..,44400
2000,YR2000,Tajikistan,TJK,6272998,1312.71222596331,2200
2000,YR2000,Tanzania,TZA,34463704,1370.00793457031,2950
2000,YR2000,Thailand,THA,63066603,9791.89597058768,164490
2000,YR2000,Timor-Leste,TLS,878360,2314.80999355927,..
2000,YR2000,Togo,TGO,5008035,1672.04578630642,1270
2000,YR2000,Tonga,TON,102603,4806.11308235151,100
2000,YR2000,Trinidad and Tobago,TTO,1332203,16190.9030405306,10200
2000,YR2000,Tunisia,TUN,9893316,7673.19376274923,20700
2000,YR2000,Turkiye,TUR,64113547,15223.3516934721,216400
2000,YR2000,Turkmenistan,TKM,4569132,4568.46055021197,38510
2000,YR2000,Turks and Caicos Islands,TCA,18744,..,..
2000,YR2000,Tuvalu,TUV,9638,3484.23002481799,10
2000,YR2000,Uganda,UGA,24020697,1241.53286585217,1300
2000,YR2000,Ukraine,UKR,49176500,7496.81298828125,297380
2000,YR2000,United Arab Emirates,ARE,3275333,96835.8888255192,84730
2000,YR2000,United Kingdom,GBR,58892514,39080.8667573272,530890
2000,YR2000,United States,USA,282162411,50175.7382351715,5775810
2000,YR2000,Uruguay,URY,3292224,14603.773220504,5460
2000,YR2000,Uzbekistan,UZB,24650400,2967.60191037656,123810
2000,YR2000,Vanuatu,VUT,192074,2954.21820296272,90
2000,YR2000,"Venezuela, RB",VEN,24427729,..,131520
2000,YR2000,Vietnam,VNM,79001142,3690.86816640526,51210
2000,YR2000,Virgin Islands (U.S.),VIR,108642,..,..
2000,YR2000,West Bank and Gaza,PSE,2922153,4503.24884871918,..
2000,YR2000,"Yemen, Rep.",YEM,18628700,..,15030
2000,YR2000,Zambia,ZMB,9891136,2096.49041156537,1810
2000,YR2000,Zimbabwe,ZWE,11834676,2750.60123623344,13700
2000,YR2000,Africa Eastern and Southern,AFE,401600588,2896.17059421426,355920
2000,YR2000,Africa Western and Central,AFW,269611898,2666.63178478115,141740
2000,YR2000,Arab World,ARB,287065982,10902.0522631705,939191.72843414
2000,YR2000,Caribbean small states,CSS,6582141,12729.6784655726,28730
2000,YR2000,Central Europe and the Baltics,CEB,108447824,16182.3858398192,709020
2000,YR2000,Early-demographic dividend,EAR,2499206970,5345.24321061997,3873932.43131346
2000,YR2000,East Asia & Pacific,EAS,2048148696,7328.93494512629,6453028.35979368
2000,YR2000,East Asia & Pacific (excluding high income),EAP,1817064785,4025.90362326363,4137375.83077914
2000,YR2000,East Asia & Pacific (IDA & IBRD countries),TEA,1793649873,4073.29929238641,4065580.20104985
2000,YR2000,Euro area,EMU,321324622,39569.6504855349,2632450
2000,YR2000,Europe & Central Asia,ECS,862786211,25433.3325302334,6517629.96959498
2000,YR2000,Europe & Central Asia (excluding high income),ECA,370646199,11185.6051466581,2582853.91383412
2000,YR2000,Europe & Central Asia (IDA & IBRD countries),TEC,435816101,11748.8728337392,2985406.99373082
2000,YR2000,European Union,EUU,429342455,34589.4904483244,3362380
2000,YR2000,Fragile and conflict affected situations,FCS,612395529,3356.56872395566,531222.155866645
2000,YR2000,Heavily indebted poor countries (HIPC),HPC,475127894,1804.70937435899,79670
2000,YR2000,High income,HIC,1101322358,39126.433366941,13129783.5523119
2000,YR2000,IBRD only,IBD,3999140171,5988.76825364797,10118490
2000,YR2000,IDA & IBRD total,IBT,5093906989,5182.89531987847,10645152.808744
2000,YR2000,IDA blend,IDB,370910722,3189.47940482085,355898.898480147
2000,YR2000,IDA only,IDX,723856096,1770.25454000454,169344.579473228
2000,YR2000,IDA total,IDA,1094766818,2247.96672210347,525898.18575976
2000,YR2000,Late-demographic dividend,LTE,2046027286,6505.27274823333,6820709.22010956
2000,YR2000,Latin America & Caribbean,LCN,521281149,12381.9230618823,1263172.23537413
2000,YR2000,Latin America & Caribbean (excluding high income),LAC,468884433,12041.9678068029,1037660
2000,YR2000,Latin America & the Caribbean (IDA & IBRD countries),TLA,505304844,12289.0939410137,1212710
2000,YR2000,Least developed countries: UN classification,LDC,662018171,1717.39574561079,109513.177886997
2000,YR2000,Low & middle income,LMY,5018572610,4966.84876668395,10144589.9819904
2000,YR2000,Low income,LIC,400821583,1430.54047057995,159640
2000,YR2000,Lower middle income,LMC,2459549814,3633.80887436241,2732859.34775098
2000,YR2000,Middle East & North Africa,MEA,321037453,12156.5332028611,1331978.69892579
2000,YR2000,Middle East & North Africa (excluding high income),MNA,283899110,7916.94225026826,821627.606023777
2000,YR2000,Middle East & North Africa (IDA & IBRD countries),TMN,280976957,7953.46523960197,812780
2000,YR2000,Middle income,MIC,4617751027,5287.62991509871,9984947.57606165
2000,YR2000,North America,NAC,312909974,49315.6450117381,6292115.11754896
2000,YR2000,Not classified,INX,..,..,..
2000,YR2000,OECD members,OED,1200179492,35757.919330293,12878250
2000,YR2000,Other small states,OSS,21437978,13507.7892455798,97537.2552691908
2000,YR2000,Pacific island small states,PSS,2035672,5687.52911673252,1960
2000,YR2000,Post-demographic dividend,PST,1020793420,38807.0115543332,12300359.8794739
2000,YR2000,Pre-demographic dividend,PRE,553089230,2536.24282401376,261897.750340169
2000,YR2000,Small states,SST,30055791,12812.7936230563,128258.753654664
2000,YR2000,South Asia,SAS,1406946728,2653.66991060942,1073460
2000,YR2000,South Asia (IDA & IBRD),TSA,1406946728,2653.66991060942,1073460
2000,YR2000,Sub-Saharan Africa,SSF,671212486,2799.65429244058,497660
2000,YR2000,Sub-Saharan Africa (excluding high income),SSA,671131355,2797.65357298521,497370
2000,YR2000,Sub-Saharan Africa (IDA & IBRD countries),TSS,671212486,2799.65429244058,497660
2000,YR2000,Upper middle income,UMC,2158201213,7166.77779557961,7252670.2314481
2000,YR2000,World,WLD,6144322697,11108.3062965743,23445433.273458
2001,YR2001,Afghanistan,AFG,19688632,..,730
2001,YR2001,Albania,ALB,3060173,6441.46172192909,3230
2001,YR2001,Algeria,DZA,31200985,8926.11013358895,78650
2001,YR2001,American Samoa,ASM,58324,..,..
2001,YR2001,Andorra,AND,67820,..,520
2001,YR2001,Angola,AGO,16941587,4747.82774487609,15960
2001,YR2001,Antigua and Barbuda,ATG,76215,17433.0178254867,350
2001,YR2001,Argentina,ARG,37480493,17514.5041008813,125260
2001,YR2001,Armenia,ARM,3133133,4346.90750559669,3600
2001,YR2001,Aruba,ABW,90691,38123.3423828494,..
2001,YR2001,Australia,AUS,19274701,38779.6000002663,345640
2001,YR2001,Austria,AUT,8042293,46878.9162398602,67910
2001,YR2001,Azerbaijan,AZE,8111200,4360.45944142426,26400
2001,YR2001,"Bahamas, The",BHS,329626,37572.8937483583,2220
2001,YR2001,Bahrain,BHR,730257,46084.9272072473,16390
2001,YR2001,Bangladesh,BGD,131670484,2337.36458346569,25780
2001,YR2001,Barbados,BRB,265377,15109.7633490269,1310
2001,YR2001,Belarus,BLR,9928549,8477.08401148315,51880
2001,YR2001,Belgium,BEL,10286570,43347.8892099274,118340
2001,YR2001,Belize,BLZ,248100,8857.37013835297,530
2001,YR2001,Benin,BEN,7212041,2485.11653056274,1740
2001,YR2001,Bermuda,BMU,62504,88231.783860841,..
2001,YR2001,Bhutan,BTN,603234,4311.4468373407,230
2001,YR2001,Bolivia,BOL,8746084,5300.31433546862,8050
2001,YR2001,Bosnia and Herzegovina,BIH,4194932,6964.87380542226,13760
2001,YR2001,Botswana,BWA,1761930,11262.8989022898,3870
2001,YR2001,Brazil,BRA,178211881,11536.3638321407,319380
2001,YR2001,British Virgin Islands,VGB,20657,..,..
2001,YR2001,Brunei Darussalam,BRN,340748,69338.9207191783,4710
2001,YR2001,Bulgaria,BGR,8009142,11125.1878347963,46190
2001,YR2001,Burkina Faso,BFA,12249764,1310.07221197696,970
2001,YR2001,Burundi,BDI,6465729,833.670878742379,200
2001,YR2001,Cabo Verde,CPV,465958,3819.22049650592,240
2001,YR2001,Cambodia,KHM,12338192,1578.62770084419,2150
2001,YR2001,Cameroon,CMR,15493253,2985.57790583058,5160
2001,YR2001,Canada,CAN,31020902,41623.9503409049,506620
2001,YR2001,Cayman Islands,CYM,41054,..,..
2001,YR2001,Central African Republic,CAF,3844773,1028.79140785186,250
2001,YR2001,Chad,TCD,8538804,980.469762610909,340
2001,YR2001,Channel Islands,CHI,146044,..,..
2001,YR2001,Chile,CHL,15523978,15725.6011594356,48430
2001,YR2001,China,CHN,1271850000,3712.33813234941,3529080
2001,YR2001,Colombia,COL,39837875,9146.4048517545,58940
2001,YR2001,Comoros,COM,547741,2871.19685329532,110
2001,YR2001,"Congo, Dem. Rep.",COD,50106657,691.709145159464,1570
2001,YR2001,"Congo, Rep.",COG,3254101,4389.35371211757,4240
2001,YR2001,Costa Rica,CRI,4053222,12771.9507693651,5420
2001,YR2001,Cote d'Ivoire,CIV,17245468,3863.16675814858,6490
2001,YR2001,Croatia,HRV,4299642,19672.1961430575,19200
2001,YR2001,Cuba,CUB,11139127,..,27470
2001,YR2001,Curacao,CUW,129047,29474.5907313219,..
2001,YR2001,Cyprus,CYP,964830,33878.89453125,6990
2001,YR2001,Czechia,CZE,10216605,25833.4146699938,122720
2001,YR2001,Denmark,DNK,5358783,49133.2231026505,54250
2001,YR2001,Djibouti,DJI,765490,..,380
2001,YR2001,Dominica,DMA,68153,9785.33996073694,150
2001,YR2001,Dominican Republic,DOM,8669040,9333.5704881453,18980
2001,YR2001,Ecuador,ECU,12845521,8395.83265754095,24250
2001,YR2001,"Egypt, Arab Rep.",EGY,72854261,7575.76266142077,126700
2001,YR2001,El Salvador,SLV,5988095,6524.19624179878,5870
2001,YR2001,Equatorial Guinea,GNQ,719270,15389.1559944404,3400
2001,YR2001,Eritrea,ERI,2461927,..,700
2001,YR2001,Estonia,EST,1388115,18952.1070075434,15380
2001,YR2001,Eswatini,SWZ,1041396,5443.27893937847,610
2001,YR2001,Ethiopia,ETH,69018932,756.272564393651,4400
2001,YR2001,Faroe Islands,FRO,46245,..,..
2001,YR2001,Fiji,FJI,841320,9415.50237885171,1040
2001,YR2001,Finland,FIN,5188008,40842.3417724243,61090
2001,YR2001,France,FRA,61367388,40220.1008603728,376730
2001,YR2001,French Polynesia,PYF,255049,..,..
2001,YR2001,Gabon,GAB,1306590,15907.8643345026,6230
2001,YR2001,"Gambia, The",GMB,1479449,2139.55657990598,310
2001,YR2001,Georgia,GEO,4014373,5236.22280631371,3520
2001,YR2001,Germany,DEU,82349925,43576.6365260124,847680
2001,YR2001,Ghana,GHA,20195577,2787.12561648713,6210
2001,YR2001,Gibraltar,GIB,27721,..,..
2001,YR2001,Greece,GRC,10862132,30180.2258479604,96610
2001,YR2001,Greenland,GRL,56350,..,..
2001,YR2001,Grenada,GRD,107936,10840.7648891215,230
2001,YR2001,Guam,GUM,161524,..,..
2001,YR2001,Guatemala,GTM,11871565,6493.60646967771,9810
2001,YR2001,Guinea,GIN,8445717,1724.43550338559,1570
2001,YR2001,Guinea-Bissau,GNB,1257380,1681.95601479356,150
2001,YR2001,Guyana,GUY,759809,7816.52611406367,1640
2001,YR2001,Haiti,HTI,8511728,2917.11352716224,1600
2001,YR2001,Honduras,HND,6837861,4058.1116426846,5800
2001,YR2001,"Hong Kong SAR, China",HKG,6714300,36251.7559758838,..
2001,YR2001,Hungary,HUN,10187576,20249.4476396525,56280
2001,YR2001,Iceland,ISL,284968,42626.9230684437,2160
2001,YR2001,India,IND,1078970907,2646.87822424904,953540
2001,YR2001,Indonesia,IDN,217112437,5744.49398762402,302060
2001,YR2001,"Iran, Islamic Rep.",IRN,66674851,11098.4462354545,354070
2001,YR2001,Iraq,IRQ,25425663,8654.4536917727,97550
2001,YR2001,Ireland,IRL,3866243,50266.9576734743,44820
2001,YR2001,Isle of Man,IMN,76398,..,..
2001,YR2001,Israel,ISR,6439000,29618.4179945428,57950
2001,YR2001,Italy,ITA,56974100,43869.4279411713,436570
2001,YR2001,Jamaica,JAM,2625405,9575.87610032087,10080
2001,YR2001,Japan,JPN,127149000,36375.5864162464,1170380
2001,YR2001,Jordan,JOR,5163310,9140.06700940275,16250
2001,YR2001,Kazakhstan,KAZ,14858335,11682.8417915151,117440
2001,YR2001,Kenya,KEN,31800343,3325.9119021003,7610
2001,YR2001,Kiribati,KIR,90531,1994.91748704136,30
2001,YR2001,"Korea, Dem. People's Rep.",PRK,23512522,..,74390
2001,YR2001,"Korea, Rep.",KOR,47370164,23893.8970105335,471530
2001,YR2001,Kosovo,XKX,1701154,..,..
2001,YR2001,Kuwait,KWT,1991674,56580.9893685604,53190
2001,YR2001,Kyrgyz Republic,KGZ,4945100,3212.13354709558,3970
2001,YR2001,Lao PDR,LAO,5519707,2918.38732165167,1000
2001,YR2001,Latvia,LVA,2337170,13990.8438438469,7360
2001,YR2001,Lebanon,LBN,4389200,12993.8625160707,16890
2001,YR2001,Lesotho,LSO,1999473,1774.55611727022,400
2001,YR2001,Liberia,LBR,2981648,1724.05975028423,450
2001,YR2001,Libya,LBY,5275916,26040.312966882,44450
2001,YR2001,Liechtenstein,LIE,33376,..,210
2001,YR2001,Lithuania,LTU,3470818,14872.3790941775,11150
2001,YR2001,Luxembourg,LUX,441525,101143.147977096,9120
2001,YR2001,"Macao SAR, China",MAC,439122,51144.1241635656,..
2001,YR2001,Madagascar,MDG,16709665,1614.3857326041,1670
2001,YR2001,Malawi,MWI,11498818,1038.50942623303,680
2001,YR2001,Malaysia,MYS,23542517,15762.7774514835,129460
2001,YR2001,Maldives,MDV,287324,12477.2248601651,480
2001,YR2001,Mali,MLI,11583824,1774.68236498843,1610
2001,YR2001,Malta,MLT,393028,26991.8841477117,2490
2001,YR2001,Marshall Islands,MHL,54413,3360.38547552144,110
2001,YR2001,Mauritania,MRT,2761823,4037.45078024876,1400
2001,YR2001,Mauritius,MUS,1196287,12564.851462007,2570
2001,YR2001,Mexico,MEX,99394288,17596.7867366015,378830
2001,YR2001,"Micronesia, Fed. Sts.",FSM,111948,3365.74673210101,150
2001,YR2001,Moldova,MDA,2918135,5394.33453724765,7020
2001,YR2001,Monaco,MCO,32444,..,..
2001,YR2001,Mongolia,MNG,2472601,4515.46557084527,8970
2001,YR2001,Montenegro,MNE,607389,12505.1770585822,1670
2001,YR2001,Morocco,MAR,28930097,4353.84716796875,36270
2001,YR2001,Mozambique,MOZ,18220716,687.193473982929,1410
2001,YR2001,Myanmar,MMR,46014826,1083.41941973722,8350
2001,YR2001,Namibia,NAM,1856402,6655.75024804882,2460
2001,YR2001,Nauru,NRU,10363,..,80
2001,YR2001,Nepal,NPL,24956071,2084.19999917275,3460
2001,YR2001,Netherlands,NLD,16046180,48160.7843668965,167120
2001,YR2001,New Caledonia,NCL,217324,..,..
2001,YR2001,New Zealand,NZL,3880500,33708.7045068583,31620
2001,YR2001,Nicaragua,NIC,5192764,3989.18732993529,3930
2001,YR2001,Niger,NER,12031430,942.268155197627,670
2001,YR2001,Nigeria,NGA,126152678,3056.51128547328,101950
2001,YR2001,North Macedonia,MKD,2034882,9869.54113918858,8920
2001,YR2001,Northern Mariana Islands,MNP,79479,..,..
2001,YR2001,Norway,NOR,4513751,58018.3114261599,34720
2001,YR2001,Oman,OMN,2374653,38568.3171126044,28030
2001,YR2001,Pakistan,PAK,159217727,3382.20483841959,99840
2001,YR2001,Palau,PLW,19828,14084.7936127112,220
2001,YR2001,Panama,PAN,3061024,14444.8142326183,6220
2001,YR2001,Papua New Guinea,PNG,5698489,2942.61658395417,3390
2001,YR2001,Paraguay,PRY,5211541,8640.30283866053,3610
2001,YR2001,Peru,PER,27014909,6329.41288016819,26540
2001,YR2001,Philippines,PHL,79626086,4495.36104914987,70480
2001,YR2001,Poland,POL,38248076,16385.9971738588,293630
2001,YR2001,Portugal,PRT,10362722,30756.0189546063,61380
2001,YR2001,Puerto Rico,PRI,3818774,31958.104784182,..
2001,YR2001,Qatar,QAT,678831,78498.1345452327,28650
2001,YR2001,Romania,ROU,22131970,12992.0052923653,95230
2001,YR2001,Russian Federation,RUS,145976482,15378.08984375,1567170
2001,YR2001,Rwanda,RWA,8223941,908.008780771774,560
2001,YR2001,Samoa,WSM,185530,4446.00664032203,160
2001,YR2001,San Marino,SMR,27335,78614.202693694,..
2001,YR2001,Sao Tome and Principe,STP,146258,2558.98348167622,50
2001,YR2001,Saudi Arabia,SAU,22085929,38778.47732518,254090
2001,YR2001,Senegal,SEN,9938027,2668.76591245859,4460
2001,YR2001,Serbia,SRB,7503433,9529.23465279688,45000
2001,YR2001,Seychelles,SYC,81202,18865.3280621831,320
2001,YR2001,Sierra Leone,SLE,4857096,935.038603780048,440
2001,YR2001,Singapore,SGP,4138012,53833.7275340413,42030
2001,YR2001,Sint Maarten (Dutch part),SXM,30600,..,..
2001,YR2001,Slovak Republic,SVK,5378867,16162.4808121368,38580
2001,YR2001,Slovenia,SVN,1992060,27079.4748981347,15380
2001,YR2001,Solomon Islands,SLB,440395,1910.34962233973,250
2001,YR2001,Somalia,SOM,9070747,..,510
2001,YR2001,South Africa,ZAF,47229714,10789.0511567594,320540
2001,YR2001,South Sudan,SSD,6394431,..,530
